Year,Rd,Pk,Tm,Player,Age,Pos,Born,College,G/NBA,MP/NBA,PPG/NBA,RPG/NBA,APG/NBA,SPG/NBA,BPG/NBA,FG%/NBA,2P%/NBA,3P%/NBA,FT%/NBA,NBA WS,NBA WS/48,NBA PER,G/C,GS/C,MPG/C,FGM/C,FGA/C,FG%/C,2PM/C,2PA/C,2P%/C,3PM/C,3PA/C,3P%/C,FTM/C,FTA/C,FT%/C,ORPG/C,DRPG/C,RPG/C,APG/C,SPG/C,BPG/C,TOPG/C,FPG/C,PPG/C,EFG%/C,YRS/C,WS/C,WSPY/C,PER/C,SOS,BF%,Hand Length (Inches),Hand Width (Inches),Height (No Shoes),Height (Shoes),Standing Reach,Weight (lbs),Wingspan
2013,1,27,DEN,Rudy Gobert,21.006,C,fr,Overseas,287,27.2,9.4,9.8,1.1,0.6,2.2,0.61,0.612,0,0.619,32.2,0.198,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,0.04,9.75,10,7.05,7.2,9.7,237.6,7.8
2011,1,3,UTA,Enes Kanter,19.038,C,ch,Overseas,485,21.7,11.5,7,0.7,0.4,0.4,0.536,0.543,0.294,0.775,31,0.142,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,0.06,9.5,10.75,6.98,6.1125,9.15,259.2,7.1
2013,1,15,MIL,Giannis Antetokounmpo,18.208,F-G,gr,Overseas,358,32.4,16.4,7.2,3.7,1.2,1.3,0.507,0.539,0.275,0.748,34.6,0.143,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2011,1,5,TOR,Jonas Valanciunas,19.052,C,lt,Overseas,400,25.7,11.4,8.5,0.7,0.4,1,0.555,0.557,0.318,0.787,36.8,0.172,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2015,2,35,PHI,Willy Hernangomez,21.034,C,es,Overseas,90,16.6,7.4,6.2,1.2,0.5,0.5,0.535,0.545,0.263,0.678,3.6,0.114,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2008,2,31,MIN,Nikola Pekovic,22.18,C,me,Overseas,271,24.9,12.6,6.7,0.7,0.5,0.6,0.518,0.518,,0.76,18.8,0.134,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2015,1,4,NYK,Kristaps Porzingis,19.332,F-C,lv,Overseas,175,31.1,17.7,7.2,1.4,0.7,2,0.435,0.467,0.354,0.813,11.5,0.102,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2008,2,45,SAS,Goran Dragic,22.057,G,si,Overseas,686,27.9,13.6,3,4.8,1,0.2,0.469,0.511,0.363,0.757,46.4,0.117,17.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2008,1,24,SEA,Serge Ibaka,18.286,F-C,cg,Overseas,639,29,12.1,7.3,0.6,0.4,2.3,0.514,0.541,0.369,0.757,55.4,0.143,17.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2011,1,23,HOU,Nikola Mirotic,20.137,F,me,Overseas,236,23,11.3,5.4,1.3,0.7,0.7,0.417,0.485,0.361,0.794,14.9,0.132,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2014,2,43,ATL,Walter Tavares,22.101,C,cv,Overseas,13,7.8,2.5,2.5,0.3,0.1,0.9,0.625,0.625,,0.273,0.2,0.118,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2014,1,16,CHI,Jusuf Nurkic,19.312,C,ba,Overseas,199,20.7,9.7,6.7,1.5,0.8,1.2,0.467,0.471,0,0.615,5.2,0.06,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2008,1,6,NYK,Danilo Gallinari,19.327,F,it,Overseas,471,31.1,15.3,4.7,2,0.8,0.4,0.418,0.46,0.367,0.864,41.2,0.135,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2016,2,32,LAL,Ivica Zubac,19.102,C,ba,Overseas,49,13.2,6,3.4,0.6,0.3,0.7,0.526,0.533,0,0.653,1,0.076,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2013,1,16,BOS,Lucas Nogueira,20.341,C,br,Overseas,116,13.8,3.5,3.1,0.5,0.7,1.1,0.635,0.675,0.269,0.66,5.5,0.165,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2009,1,5,MIN,Ricky Rubio,18.252,G,es,Overseas,394,31.5,10.5,4.2,8.1,2.1,0.1,0.378,0.401,0.312,0.834,24.1,0.093,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2009,1,10,MIL,Brandon Jennings,19.28,G,us,Overseas,541,30.8,14.3,3,5.7,1.2,0.2,0.388,0.412,0.346,0.795,29.8,0.086,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2013,1,17,ATL,Dennis Schroder,19.29,G,de,Overseas,324,23.2,12.4,2.4,4.7,0.8,0.1,0.435,0.471,0.325,0.828,9.8,0.063,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,0.04,8.75,10.5,6.1,6.2,8.2,164.8,6.7
2008,1,25,HOU,Nicolas Batum,19.199,F-G,fr,Overseas,655,31.7,12,5.3,3.7,0.9,0.7,0.435,0.504,0.354,0.839,47.7,0.11,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2008,1,20,CHA,Alexis Ajinca,20.056,C,fr,Overseas,293,13.3,5.3,3.9,0.5,0.3,0.6,0.503,0.51,0.286,0.797,7.5,0.093,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2009,1,25,OKC,Rodrigue Beaubois,21.127,G,gp,Overseas,182,15.9,7.1,1.9,2.1,0.7,0.3,0.439,0.5,0.325,0.81,4.8,0.079,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,0.08,,,6.13,6.225,8.4,182.4,6.9
2014,1,27,PHO,Bogdan Bogdanovic,21.317,G,rs,Overseas,39,26.2,11.1,2.5,2.9,0.9,0.3,0.484,0.55,0.387,0.815,1.6,0.073,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2011,2,42,IND,Davis Bertans,18.227,F,lv,Overseas,107,12.2,4.9,1.6,0.7,0.3,0.4,0.455,0.581,0.41,0.825,4,0.147,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2013,2,55,MEM,Joffrey Lauvergne,21.276,C-F,fr,Overseas,178,14.4,5.8,3.9,0.9,0.3,0.2,0.47,0.514,0.287,0.73,4.4,0.082,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2008,2,36,POR,Omer Asik,21.363,C,tr,Overseas,464,19.7,5.3,7.2,0.6,0.4,0.7,0.528,0.528,0,0.553,20.9,0.11,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2012,1,20,DEN,Evan Fournier,19.247,G-F,fr,Overseas,354,26.9,12.8,2.6,2.2,0.8,0.1,0.447,0.492,0.38,0.802,14.6,0.073,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2014,1,12,ORL,Dario Saric,20.084,F,hr,Overseas,119,27.6,13.1,6.5,2.4,0.7,0.4,0.419,0.476,0.331,0.804,3.6,0.053,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2009,2,39,DET,Jonas Jerebko,22.121,F,se,Overseas,522,18.3,6.2,4,0.8,0.5,0.2,0.457,0.502,0.358,0.768,20.7,0.104,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2016,1,23,BOS,Ante Zizic,19.175,F-C,hr,Overseas,11,3.5,1.2,1.2,0.1,0,0.3,0.364,0.364,,0.714,0,0.061,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2016,1,13,PHO,Georgios Papagiannis,18.36,C,gr,Overseas,31,13.7,4.8,3.5,0.7,0.2,0.6,0.535,0.544,0,0.857,0.5,0.055,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2009,1,23,SAC,Omri Casspi,21.008,F,il,Overseas,534,21.1,8.2,4.1,1.2,0.6,0.2,0.45,0.496,0.369,0.68,18.2,0.077,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,0.09,,,6.78,6.925,8.105,211.2,6.9
2016,1,15,DEN,Juan Hernangomez,20.274,F,es,Overseas,80,13.2,4.5,2.9,0.5,0.4,0.2,0.436,0.496,0.385,0.759,2.1,0.098,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2011,1,7,SAC,Bismack Biyombo,18.303,C-F,cd,Overseas,490,21.1,4.9,6.5,0.4,0.3,1.5,0.513,0.514,0,0.561,19.4,0.09,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2011,1,20,MIN,Donatas Motiejunas,20.281,F-C,lt,Overseas,248,18.4,7.4,3.8,1.1,0.5,0.3,0.469,0.529,0.3,0.6,7.2,0.076,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2016,1,16,BOS,Guerschon Yabusele,20.194,F,fr,Overseas,18,4.7,1.7,1.4,0.3,0,0.1,0.407,0.444,0.389,1,0.2,0.128,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2011,2,31,MIA,Bojan Bogdanovic,22.071,G-F,ba,Overseas,280,26.2,11.7,3.1,1.2,0.4,0.1,0.448,0.512,0.372,0.859,8.4,0.055,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2010,1,17,CHI,Kevin Seraphin,20.204,F,gf,Overseas,423,15.2,5.9,3.5,0.6,0.2,0.7,0.489,0.491,0,0.715,5.9,0.044,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2009,2,53,SAS,Nando De Colo,22.008,G,fr,Overseas,119,11.9,3.8,1.8,1.7,0.5,0.1,0.429,0.463,0.363,0.835,2.4,0.081,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2016,1,10,MIL,Thon Maker,19.123,F-C,ss,Overseas,99,13.5,4.2,2.7,0.5,0.3,0.6,0.427,0.462,0.364,0.663,2.1,0.076,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,0.06,8.75,9.5,6.12,7.075,9.25,216,7.3
2010,2,35,WAS,Nemanja Bjelica,22.051,F,rs,Overseas,155,17.3,5.7,3.4,1.1,0.5,0.3,0.455,0.553,0.361,0.742,4.4,0.079,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2012,2,32,WAS,Tomas Satoransky,20.247,G,cz,Overseas,91,14,3.6,1.8,1.9,0.5,0.1,0.457,0.505,0.324,0.639,2.2,0.084,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,0.05,8.5,9.5,6.65,6.75,8.4,200.6,6.7
2011,2,39,CHA,Jeremy Tyler,20.007,C,us,Overseas,104,9.9,3.6,2.6,0.2,0.2,0.4,0.45,0.451,0,0.557,0.3,0.014,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,0.13,9.25,9,6.9,6.105,9.25,262.4,7.5
2011,1,6,WAS,Jan Vesely,21.065,F,cz,Overseas,162,15.2,3.6,3.5,0.6,0.7,0.5,0.521,0.523,0,0.408,4,0.078,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2013,2,47,ATL,Raul Neto,21.044,G,br,Overseas,138,15,4.8,1.3,1.7,0.6,0.1,0.439,0.467,0.391,0.739,2.9,0.068,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2015,1,7,DEN,Emmanuel Mudiay,19.116,G,cd,Overseas,155,26.4,11.4,3.1,4.4,0.8,0.3,0.373,0.39,0.332,0.733,-1.5,-0.018,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2008,2,41,IND,Nathan Jawai,21.265,C-F,au,Overseas,45,9.6,2.8,2.4,0.5,0.2,0.2,0.435,0.439,0,0.684,0.2,0.02,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2008,2,60,BOS,Semih Erden,21.339,C,tr,Overseas,69,13.4,3.8,2.8,0.4,0.4,0.4,0.546,0.546,,0.594,1.8,0.094,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2015,2,31,MIN,Cedi Osman,20.083,F,mk,Overseas,34,8.6,2.5,1.8,0.3,0.3,0,0.478,0.561,0.357,0.714,0.4,0.061,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2013,2,32,OKC,Alex Abrines,19.335,G-F,es,Overseas,107,15.4,5.4,1.4,0.5,0.5,0.1,0.391,0.414,0.382,0.877,3.1,0.09,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2013,2,46,UTA,Erick Green,22.055,G,us,Virginia Polytechnic Institute and State University,52,8.7,3.1,0.7,0.8,0.3,0,0.377,0.415,0.288,0.857,0.1,0.011,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,0.04,8.5,9,6.15,6.3,8.2,178.2,6.5
2010,2,53,ATL,Pape Sy,22.085,F,fr,Overseas,3,7,2.3,1,0.7,0.3,0,0.333,0.4,0,1,0,-0.047,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2015,1,5,ORL,Mario Hezonja,20.125,F-G,hr,Overseas,180,16.6,5.8,2.4,1.1,0.5,0.2,0.413,0.48,0.329,0.844,0.7,0.012,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2013,1,19,CLE,Sergey Karasev,19.249,G-F,ru,Overseas,95,11.7,3,1.5,0.9,0.3,0,0.395,0.489,0.282,0.842,0.8,0.036,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2009,1,30,CLE,Christian Eyenga,20.008,F,cd,Overseas,51,20.6,6.3,2.7,0.8,0.7,0.6,0.411,0.464,0.277,0.611,-0.4,-0.02,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2016,1,24,PHI,Timothe Luwawu,21.051,F,fr,Overseas,104,16.8,6.3,2,1.1,0.4,0.1,0.395,0.477,0.31,0.826,1.3,0.035,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2017,1,8,NYK,Frank Ntilikina,18.334,G,be,Overseas,40,21,5.5,2.3,3.4,1.2,0.2,0.353,0.371,0.311,0.694,-0.4,-0.02,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2009,1,22,POR,Victor Claver,20.304,F,es,Overseas,80,13.4,3.2,2.2,0.7,0.4,0.2,0.398,0.489,0.293,0.585,0.2,0.011,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2012,2,48,NYK,Kostas Papanikolaou,21.338,F,gr,Overseas,69,15.8,3.6,2.3,1.5,0.6,0.3,0.354,0.416,0.297,0.688,0.3,0.015,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2013,2,43,MIL,Ricky Ledo,20.295,G,us,Providence College,28,9.9,3.9,1.4,0.8,0.3,0,0.336,0.321,0.371,0.769,-0.6,-0.096,7,133,118,28.7,5.4,10.8,0.501,5.3,10.3,0.51,0.2,0.5,0.313,4.3,5.2,0.819,2.3,6,8.2,1.6,0.4,2,1.6,2.3,15.3,,,,0.00,,-3.94,0.1,8.5,9.25,6.48,6.6,8.65,197.2,6.7
2014,1,5,UTA,Dante Exum,18.353,G,au,Overseas,148,20.6,5.4,1.8,2.1,0.4,0.2,0.385,0.473,0.308,0.743,1.1,0.017,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,0.06,8.5,9.5,6.45,6.6,8.7,196.3,6.9
2014,2,31,MIL,Damien Inglis,19.042,F,gf,Overseas,20,7.8,1.8,1.6,0.5,0.3,0.2,0.351,0.417,0.231,0.875,-0.1,-0.024,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2016,1,4,PHO,Dragan Bender,18.223,F,ba,Overseas,87,17.7,4.6,2.8,0.9,0.2,0.6,0.363,0.417,0.336,0.625,-0.3,-0.009,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2016,2,48,CHI,Paul Zipser,22.131,G-F,de,Overseas,83,17.2,4.6,2.7,0.8,0.4,0.3,0.373,0.413,0.321,0.732,-0.2,-0.005,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2017,1,21,OKC,Terrance Ferguson,19.041,G-F,us,Overseas,28,11,2.6,0.6,0.3,0.4,0.1,0.392,0.615,0.271,0.5,0.3,0.044,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,0.06,8.5,10,6.55,6.7,8.7,184.4,6.8
2008,2,47,WAS,Bill Walker,20.266,F,us,Kansas State University,181,16.7,6,2.2,0.8,0.5,0.1,0.446,0.56,0.369,0.76,5,0.079,5,37,33,26.6,5.6,12.3,0.456,4.6,8.9,0.52,0.9,3.3,0.285,3.2,4.4,0.727,2.4,3.7,6,1.7,0.8,0.5,2.5,3.2,15.3,,,,0.00,,6.66,,,,,,,,
2016,1,26,PHI,Furkan Korkmaz,18.339,G,tr,Overseas,6,5.3,1.5,1,0.3,0.2,0,0.25,0.5,0.125,1,0,-0.023,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2010,2,31,NJN,Tibor Pleiss,20.239,C,de,Overseas,12,6.8,2,1.3,0.2,0.1,0.2,0.44,0.478,0,1,-0.1,-0.041,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2014,1,20,TOR,Bruno Caboclo,18.283,F,br,Overseas,25,4.5,1.1,0.6,0.2,0.2,0.1,0.262,0.25,0.278,,-0.3,-0.141,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2016,2,43,HOU,Zhou Qi,20.164,F-C,cn,Overseas,14,5.4,1.2,0.9,0.1,0.1,0.4,0.167,0.222,0.133,0.7,-0.2,-0.125,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,0.05,9.25,9.5,7.13,7.225,9.45,218.2,7.7
2012,2,52,GSW,Ognjen Kuzmic,22.049,C,ba,Overseas,37,4.4,0.9,1,0.2,0.1,0.1,0.52,0.52,,0.6,0.2,0.061,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2012,2,53,LAC,Furkan Aldemir,20.329,F-C,tr,Overseas,41,13.2,2.3,4.3,0.7,0.4,0.4,0.513,0.548,0,0.481,1.4,0.122,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2012,2,54,PHI,Tornike Shengelia,20.272,F,ge,Overseas,45,5.5,1.3,0.9,0.4,0.1,0,0.451,0.512,0.125,0.5,-0.2,-0.032,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2017,1,25,ORL,Anzejs Pasecniks,21.19,C,lv,Overseas,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2017,2,36,PHI,Jonah Bolden,21.177,F,au,Overseas,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2017,2,43,HOU,Isaiah Hartenstein,19.05,F,us,Overseas,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2017,2,49,DEN,Vlatko Cancar,20.078,F,si,Overseas,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2017,2,50,PHI,Mathias Lessort,21.272,F,mq,Overseas,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2017,2,57,BRK,Aleksandar Vezenkov,21.326,F,cy,Overseas,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2017,2,58,NYK,Ognjen Jaramaz,21.3,G,yu,Overseas,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2017,2,60,ATL,Alpha Kaba,21.15,F,fr,Overseas,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2016,2,35,BOS,Rade Zagorac,20.321,G-F,rs,Overseas,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2016,2,39,NOP,David Michineau,22.023,G,gp,Overseas,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2016,2,44,ATL,Isaia Cordinier,19.212,G,fr,Overseas,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2016,2,53,DEN,Petr Cornelie,20.338,F,fr,Overseas,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2016,2,57,MEM,Wang Zhelin,22.16,C,cn,Overseas,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2015,1,26,SAS,Nikola Milutinov,20.182,C,rs,Overseas,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2015,2,39,CHO,Juan Pablo Vaulet,19.099,F,ar,Overseas,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2015,2,45,BOS,Marcus Thornton,22.141,G,us,College of William & Mary,,,,,,,,,,,,,,0,127,107,34.1,5.6,13,0.43,3,6.6,0.457,2.6,6.4,0.402,3.4,4.3,0.789,0.3,2.2,2.6,2.4,0.7,0.2,2.6,1.5,17.1,,,,0.00,,-1.9,0.05,8.25,8.5,6.18,6.275,8.15,177.4,6.7
2015,2,47,PHI,Arturas Gudaitis,22.011,C,lt,Overseas,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2015,2,50,ATL,Marcus Eriksson,21.207,G,se,Overseas,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2015,2,52,DAL,Satnam Singh,19.202,C,in,Overseas,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2015,2,54,UTA,Dani Diez,22.084,F,es,Overseas,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2015,2,57,DEN,Nikola Radicevic,21.066,G,rs,Overseas,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2015,2,59,ATL,Dimitrios Agravanis,20.192,F-C,gr,Overseas,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2015,2,60,PHI,Luka Mitrovic,22.101,F,rs,Overseas,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2014,2,52,PHI,Vasilije Micic,20.169,G,rs,Overseas,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2014,2,53,MIN,Alessandro Gentile,21.231,F,it,Overseas,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2014,2,54,PHI,Nemanja Dangubic,21.079,G,rs,Overseas,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2014,2,57,IND,Louis Labeyrie,22.141,F,fr,Overseas,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2013,1,28,SAS,Livio Jean-Charles,19.236,F,gf,Overseas,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2013,2,45,POR,Marko Todorovic,21.074,F,me,Overseas,,,,,,,,,,,,,,0,129,89,28.3,4.6,10.5,0.437,3.5,7.3,0.48,1.1,3.2,0.338,3.2,4,0.804,0.5,2.1,2.6,2.5,1.2,0.2,1.4,1.6,13.5,,,,0.00,,5.97,,,,,,,,
2013,2,54,WAS,Arsalan Kazemi,23.072,F,ir,University of Oregon,,,,,,,,,,,,,,0,130,110,29,3.8,6.9,0.559,3.8,6.9,0.56,0,0,0,4,5.9,0.678,3.1,7,10.1,1.5,1.7,0.8,1.8,2.5,11.7,55.9,,,0.00,26.5,2.67,,,,,,,,
2013,2,59,MIN,Bojan Dubljevic,21.252,F-C,me,Overseas,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2013,2,60,MEM,Janis Timma,21,F,lv,Overseas,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2012,2,50,DEN,Izzet Turkyilmaz,22.045,C-F,tr,Overseas,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2012,2,56,TOR,Tomislav Zubcic,22.178,F,hr,Overseas,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2012,2,57,NJN,Ilkan Karaman,22.052,F,tr,Overseas,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2011,2,54,CLE,Milan Macvan,21.224,F-C,hr,Overseas,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2011,2,56,LAL,Chukwudiebere Maduabum,20.101,F,ng,Overseas,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2011,2,57,DAL,Targuy Ngombo,,,,Overseas,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2011,2,58,LAL,Ater Majok,23.36,F-C,sd,Overseas,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2011,2,59,SAS,Adam Hanga,22.077,G,hu,Overseas,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
2010,2,45,MIN,Paulao Prestes,22.135,C,br,Overseas,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
